internal_txn_id,account,currency,amount,debit_credit,txn_date,value_date,allocation,reference,narrative,status
17981793016,ACC#00001,USD,-3208688.00,DR,2023-05-13,2023-05-12,USD_2023-05-12_ACC#00001_66912     0122001220306455212660GULA623         MORIBUND VEXES WHUFF SMILAX   BOLL      00306455212660GULA623         MORIBUND VEXES S FOMALHAUT,003064552 12660 GULA623                                                                         GABBAI UNSOLACED MAECENAS,66912     0122001220306455212660GULA623         MORIBUND VEXES WHUFF SMILAX   BOLL      00306455212660GULA623         MORIBUND VEXES S FOMALHAUT,unmatched
191761491507,ACC#00001,USD,2162554.98,CR,2023-05-11,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147601476301701041476                OFF TMH DIP WOLD SMILAX   BOLL      00301701041476                OFF TMH DIP WOLD,003017010 41476 L9HN9ZA                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301701041476                OFF TMH DIP WOLD SMILAX   BOLL      00301701041476                OFF TMH DIP WOLD,unmatched
441844607874,ACC#00001,USD,45825400.00,CR,2023-03-24,2023-03-23,USD_2023-03-23_ACC#00001_66912     0147701477851599941477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00851599941477OKET964         IF TMH SEE FAMES,008515999 41477 OKET964 L9ES85Q                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477851599941477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00851599941477OKET964         IF TMH SEE FAMES,unmatched
695606239971,ACC#00001,USD,3080950.96,CR,2023-04-29,2023-04-28,USD_2023-04-28_ACC#00001_66912     0156801568361001017667LYSIN22         MORIBUND ROTENONES S SMILAX   BOLL      00361001017667LYSIN22         MORIBUND ZYGNEMA SK HYRACIFORM,003610010 17667 LYSIN22                                                                         TAPU ETHERIFIES AUANTIC,66912     0156801568361001017667LYSIN22         MORIBUND ROTENONES S SMILAX   BOLL      00361001017667LYSIN22         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
370457605914,ACC#00001,USD,-50578936.26,DR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147701477360358341477NAPE072         OFF TMH SEE FAMES SMILAX   BOLL      00360358341477NAPE072         OFF TMH SEE EMEU S,003603583 41477 NAPE072 L9K69EN                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477360358341477NAPE072         OFF TMH SEE FAMES SMILAX   BOLL      00360358341477NAPE072         OFF TMH SEE EMEU S,unmatched
466656156571,ACC#00001,USD,-1731003.36,DR,2023-05-11,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147601476301700941476                OFF TMH DIP WOLD SMILAX   BOLL      00301700941476                OFF TMH DIP WOLD,003017009 41476 L9HR8H9                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301700941476                OFF TMH DIP WOLD SMILAX   BOLL      00301700941476                OFF TMH DIP WOLD,unmatched
484383477231,ACC#00001,USD,-1858961.09,DR,2023-03-13,2023-03-12,USD_2023-03-12_ACC#00001_66912     0608206082838589667399BAIS127         MORIBUND VEXES WHUFF SMILAX   BOLL      00838589667399BAIS127         MORIBUND VEXES S FOMALHAUT,008385896 67399 BAIS127                                                                         CHINOL & STIVY,66912     0608206082838589667399BAIS127         MORIBUND VEXES WHUFF SMILAX   BOLL      00838589667399BAIS127         MORIBUND VEXES S FOMALHAUT,unmatched
937535265308,ACC#00001,USD,-5443.89,DR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     66325663250 32566DHO6B 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DHO6B 088            JOQVY - BAS - DG,32566DHO6B 32566DHO6B                                                                      JOQVY - BAS - DG,66912     66325663250 32566DHO6B 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DHO6B 088            JOQVY - BAS - DG,unmatched
918181724225,ACC#00001,USD,-79159.09,DR,2023-04-15,2023-04-14,USD_2023-04-14_ACC#00001_66912     0608206082892009267399MBAYA54         MORIBUND VEXES WHUFF SMILAX   BOLL      00892009267399MBAYA54         MORIBUND VEXES S FOMALHAUT,008920092 67399 MBAYA54                                                                         SAUNT MAZA MICRODONTY,66912     0608206082892009267399MBAYA54         MORIBUND VEXES WHUFF SMILAX   BOLL      00892009267399MBAYA54         MORIBUND VEXES S FOMALHAUT,unmatched
515592256430,ACC#00001,USD,-45782512.71,DR,2023-04-30,2023-04-29,USD_2023-04-29_ACC#00001_66912     0156801568368561117661ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00368561117661ARGAS85         MORIBUND VEXES S FOMALHAUT,003685611 17661 ARGAS85                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568368561117661ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00368561117661ARGAS85         MORIBUND VEXES S FOMALHAUT,unmatched
9452575147,ACC#00001,USD,-13259.18,DR,2023-04-22,2023-04-19,USD_2023-04-19_ACC#00001_66912     0250702507190491 67666                SEMSEM ODONTOLOGY AZ,RM190491  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507190491 67666                SEMSEM ODONTOLOGY AZ,unmatched
710439631884,ACC#00001,USD,-7466421.30,DR,2023-05-08,2023-05-07,USD_2023-05-07_ACC#00001_66912     0638106381300679788856GOMER75         MORIBUND VEXES WHUFF SMILAX   BOLL      00300679788856GOMER75         MORIBUND VEXES S FOMALHAUT,003006797 88856 GOMER75                                                                         GIVERS OUTWEARS KATALYSIS,66912     0638106381300679788856GOMER75         MORIBUND VEXES WHUFF SMILAX   BOLL      00300679788856GOMER75         MORIBUND VEXES S FOMALHAUT,unmatched
449213234,ACC#00001,USD,-9411.29,DR,2023-04-22,2023-04-19,USD_2023-04-19_ACC#00001_66912     0250702507196360 67666                SEMSEM ODONTOLOGY AZ,RM196360  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507196360 67666                SEMSEM ODONTOLOGY AZ,unmatched
47745727961,ACC#00001,USD,-4484416463.00,DR,2023-04-15,2023-04-14,USD_2023-04-14_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JOQVY OBS VGL RC SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQVY OBS VGL RC               029666157648599866,6666666666445878 JOQVY OBS VGL RC,66912     6682866828SHAMESICK FROM JAUN UNFED   JOQVY OBS VGL RC SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQVY OBS VGL RC               029666157648599866,unmatched
81100986983,ACC#00001,USD,674111.97,CR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     0141601416634969741416                IPL MARACAN COMPRISE SMILAX   BOLL      VU634969741416                IPL MARACAN SACS RUMMLE,VU6349697 41416 DUPPY YO TRIFOLY MAECENAS,66912     0141601416634969741416                IPL MARACAN COMPRISE SMILAX   BOLL      VU634969741416                IPL MARACAN SACS RUMMLE,unmatched
714454079581,ACC#00001,USD,8855530.42,CR,2023-04-01,2023-03-31,USD_2023-03-31_ACC#00001_66912     0147701477859557641477OKET078         IF TMH SEE FAMES SMILAX   BOLL      00859557641477OKET078         IF TMH SEE FAMES,008595576 41477 OKET078 L9HR9OE                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477859557641477OKET078         IF TMH SEE FAMES SMILAX   BOLL      00859557641477OKET078         IF TMH SEE FAMES,unmatched
518226531771,ACC#00001,USD,9990000.00,CR,2023-05-08,2023-05-07,USD_2023-05-07_ACC#00001_66912     0156801568306781117667ARGAS98         MORIBUND ROTENONES S SMILAX   BOLL      00306781117667ARGAS98         MORIBUND ZYGNEMA SK HYRACIFORM,003067811 17667 ARGAS98                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568306781117667ARGAS98         MORIBUND ROTENONES S SMILAX   BOLL      00306781117667ARGAS98         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
485594464708,ACC#00001,USD,21170.73,CR,2023-05-18,2023-05-17,USD_2023-05-17_ACC#00001_66912     66325663250 32566DAAF6 088            JOQ TREPIDATORY SMILAX   GFG       VC0 32566DAAF6 088            JOQ TREPIDATORY,32566DAAF6 32566DAAF6                                                                      JOQ TREPIDATORY,66912     66325663250 32566DAAF6 088            JOQ TREPIDATORY SMILAX   GFG       VC0 32566DAAF6 088            JOQ TREPIDATORY,unmatched
368426368681,ACC#00001,USD,-54523843.41,DR,2023-04-10,2023-04-07,USD_2023-04-07_ACC#00001_66912     0147701477898588741477EPEE579         IF TMH SEE FAMES SMILAX   BOLL      00898588741477EPEE579         IF TMH SEE FAMES,008985887 41477 EPEE579 L9HN633                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477898588741477EPEE579         IF TMH SEE FAMES SMILAX   BOLL      00898588741477EPEE579         IF TMH SEE FAMES,unmatched
193863277856,ACC#00001,USD,-27626164.07,DR,2023-03-30,2023-03-29,USD_2023-03-29_ACC#00001_66912     0141601416854066941416WASN770         OFF TMH TIRO FAMES SMILAX   BOLL      00854066941416WASN770         OFF TMH TIRO HAU BT,008540669 41416 WASN770 L9ES93Z                                                                 KAZATSKI VITI MIB DIASENE,66912     0141601416854066941416WASN770         OFF TMH TIRO FAMES SMILAX   BOLL      00854066941416WASN770         OFF TMH TIRO HAU BT,unmatched
627038614754,ACC#00001,USD,230290.52,CR,2023-05-22,2023-05-17,USD_2023-05-17_ACC#00001_66912     0250702507866736 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM866736 67666                SEMSEM MARACAN S FOMALHAUT,RM866736  67666 DUPPY YO TRIFOLY MAECENAS,66912     0250702507866736 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM866736 67666                SEMSEM MARACAN S FOMALHAUT,unmatched
680236554730,ACC#00001,USD,-1217.85,DR,2023-05-14,2023-05-12,USD_2023-05-12_ACC#00001_66912     0250702507307292867666                ANDI SEMSEM ENQUIRE SMILAX   BOLL      00307292867666                ANDI SEMSEM WHIG BIG WOLD,003072928 67666 SHOJI56 L9HO04Q                                                                 MEROTROPISM NM CRYOCHORIC,66912     0250702507307292867666                ANDI SEMSEM ENQUIRE SMILAX   BOLL      00307292867666                ANDI SEMSEM WHIG BIG WOLD,unmatched
911647055631,ACC#00001,USD,-2730463051.00,DR,2023-05-25,2023-05-24,USD_2023-05-24_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JOQVY OBS VGL RC SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQVY OBS VGL RC               029666783539565466,6666666668442108 JOQVY OBS VGL RC,66912     6682866828SHAMESICK FROM JAUN UNFED   JOQVY OBS VGL RC SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQVY OBS VGL RC               029666783539565466,unmatched
485915701515,ACC#00001,USD,-2113118.26,DR,2023-05-20,2023-05-18,USD_2023-05-18_ACC#00001_66912     0676506765305991855570ARGAS85         MORIBUND ROTENONES S SMILAX   BOLL      00305991855570ARGAS85         MORIBUND ZYGNEMA SK HYRACIFORM,003059918 55570 ARGAS85                                                                         JOQGE MOVED IMPALM,66912     0676506765305991855570ARGAS85         MORIBUND ROTENONES S SMILAX   BOLL      00305991855570ARGAS85         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
656812233817,ACC#00001,USD,-10318112.33,DR,2023-05-12,2023-05-11,USD_2023-05-11_ACC#00001_66912     0147701477308430741477ARGAS98         IF TMH TIRO FAMES SMILAX   BOLL      00308430741477ARGAS98         IF TMH TIRO EMEU S,003084307 41477 ARGAS98 L9K120P                                                                 JOQGE ZUCCHINIS ZYRENIAN,66912     0147701477308430741477ARGAS98         IF TMH TIRO FAMES SMILAX   BOLL      00308430741477ARGAS98         IF TMH TIRO EMEU S,unmatched
148616347998,ACC#00001,USD,3751161.83,CR,2023-03-27,2022-09-25,USD_2022-09-25_ACC#00001_66912     0150101501146288716038ROMAN08         MORIBUND ROTENONES S SMILAX   BOLL      00146288716038ROMAN08         MORIBUND ZYGNEMA SK HYRACIFORM,001462887 16038 ROMAN08                                                                         UPCLOSER MONOCOQUE GAB -,66912     0150101501146288716038ROMAN08         MORIBUND ROTENONES S SMILAX   BOLL      00146288716038ROMAN08         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
119195387416,ACC#00001,USD,-119918.02,DR,2023-04-13,2023-04-12,USD_2023-04-12_ACC#00001_66912     0676506765893741715510RAKEE55         MORIBUND VEXES WHUFF SMILAX   BOLL      00893741715510RAKEE55         MORIBUND VEXES S FOMALHAUT,008937417 15510 RAKEE55                                                                         MFT-EMEU MICRODONTY UNTAX,66912     0676506765893741715510RAKEE55         MORIBUND VEXES WHUFF SMILAX   BOLL      00893741715510RAKEE55         MORIBUND VEXES S FOMALHAUT,unmatched
279111437802,ACC#00001,USD,-739399.32,DR,2023-03-06,2023-03-04,USD_2023-03-04_ACC#00001_66912     0147601476849141241476                OFF TMH DIP WOLD SMILAX   BOLL      00849141241476                OFF TMH DIP WOLD,008491412 41476 L9HP37P                                                                 BAHUT ASSUMER FUTHERMORE,66912     0147601476849141241476                OFF TMH DIP WOLD SMILAX   BOLL      00849141241476                OFF TMH DIP WOLD,unmatched
40376854998,ACC#00001,USD,-296957.14,DR,2023-03-18,2023-03-17,USD_2023-03-17_ACC#00001_66912     66325663250 32566W67BU 088               DE VIZIR LATA SMILAX   GFG       VC0 32566W67BU 088               DE VIZIR LATA,32566W67BU 32566W67BU                                                                         DE VIZIR LATA,66912     66325663250 32566W67BU 088               DE VIZIR LATA SMILAX   GFG       VC0 32566W67BU 088               DE VIZIR LATA,unmatched
908858646583,ACC#00001,USD,-1284310.00,DR,2023-05-05,2023-04-30,USD_2023-04-30_ACC#00001_66912     0608206082368299967399ARGAS07         MORIBUND ROTENONES S SMILAX   BOLL      00368299967399ARGAS07         MORIBUND ZYGNEMA SK HYRACIFORM,003682999 67399 ARGAS07                                                                         SAUNT MAZA MICRODONTY,66912     0608206082368299967399ARGAS07         MORIBUND ROTENONES S SMILAX   BOLL      00368299967399ARGAS07         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
637518532254,ACC#00001,USD,161339.14,CR,2023-03-23,2023-03-22,USD_2023-03-22_ACC#00001_66912     0122001220829660312660AMAL908         MORIBUND ROTENONES S SMILAX   BOLL      00829660312660AMAL908         MORIBUND ZYGNEMA SK HYRACIFORM,008296603 12660 AMAL908                                                                         ING FOUL LACTARENE NIYAMA,66912     0122001220829660312660AMAL908         MORIBUND ROTENONES S SMILAX   BOLL      00829660312660AMAL908         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
864613025802,ACC#00001,USD,64121.60,CR,2023-03-23,2023-03-22,USD_2023-03-22_ACC#00001_66912     66325663250 32566W0GIM 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566W0GIM 088            JOQVY - ELUVIA -,32566W0GIM 32566W0GIM                                                                      JOQVY - ELUVIA -,66912     66325663250 32566W0GIM 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566W0GIM 088            JOQVY - ELUVIA -,unmatched
166059275446,ACC#00001,USD,84634.49,CR,2023-05-22,2023-05-21,USD_2023-05-21_ACC#00001_66912     0670806708370777714476NAPE144         MORIBUND ROTENONES S SMILAX   BOLL      00370777714476NAPE144         MORIBUND ZYGNEMA SK HYRACIFORM,003707777 14476 NAPE144                                                                         UPCLOSER MONOCOQUE GAB -,66912     0670806708370777714476NAPE144         MORIBUND ROTENONES S SMILAX   BOLL      00370777714476NAPE144         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
817917691952,ACC#00001,USD,7758884.01,CR,2023-05-07,2023-05-06,USD_2023-05-06_ACC#00001_66912     0976109761369735467752LYSIN54         MORIBUND VEXES WHUFF SMILAX   BOLL      00369735467752LYSIN54         MORIBUND VEXES S FOMALHAUT,003697354 67752 LYSIN54                                                                         COG-MB/UPCLOSER PANTOPOD,66912     0976109761369735467752LYSIN54         MORIBUND VEXES WHUFF SMILAX   BOLL      00369735467752LYSIN54         MORIBUND VEXES S FOMALHAUT,unmatched
425786420708,ACC#00001,USD,4719725.80,CR,2023-03-18,2023-03-17,USD_2023-03-17_ACC#00001_66912     0609306093829534267005OKET481         MORIBUND ROTENONES S SMILAX   BOLL      00829534267005OKET481         MORIBUND ZYGNEMA SK HYRACIFORM,008295342 67005 OKET481                                                                         JO TONITE ETHERIFIES GAB,66912     0609306093829534267005OKET481         MORIBUND ROTENONES S SMILAX   BOLL      00829534267005OKET481         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
143503797034,ACC#00001,USD,179219.52,CR,2023-03-24,2023-03-17,USD_2023-03-17_ACC#00001_66912     6692666926IVT09 DWARF                 ET3838 SMILAX   GESS      ROMAN09 DWARF                 ET3838,663832 666666661747121,66912     6692666926IVT09 DWARF                 ET3838 SMILAX   GESS      ROMAN09 DWARF                 ET3838,unmatched
716321541370,ACC#00001,USD,-1224692.80,DR,2023-03-17,2023-03-16,USD_2023-03-16_ACC#00001_66912     0608206082824719567399SYNE975         MORIBUND VEXES WHUFF SMILAX   BOLL      00824719567399SYNE975         MORIBUND VEXES S FOMALHAUT,008247195 67399 SYNE975                                                                         JO TONITE ETHERIFIES GAB,66912     0608206082824719567399SYNE975         MORIBUND VEXES WHUFF SMILAX   BOLL      00824719567399SYNE975         MORIBUND VEXES S FOMALHAUT,unmatched
667542642404,ACC#00001,USD,-6369.38,DR,2023-05-13,2023-05-07,USD_2023-05-07_ACC#00001_66912     0250702507193896 67666                SEMSEM ODONTOLOGY AZ,RM193896  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507193896 67666                SEMSEM ODONTOLOGY AZ,unmatched
909896259024,ACC#00001,USD,54248000.00,CR,2023-04-07,2023-04-06,USD_2023-04-06_ACC#00001_66912     0156801568896780816768ARGAS08         MORIBUND ROTENONES S SMILAX   BOLL      00896780816768ARGAS08         MORIBUND ZYGNEMA SK HYRACIFORM,008967808 16768 ARGAS08                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568896780816768ARGAS08         MORIBUND ROTENONES S SMILAX   BOLL      00896780816768ARGAS08         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
944726085220,ACC#00001,USD,-17021.76,DR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     66325663250 32566DE5Q7 088            JOQVY-DP-NO AM S SMILAX   GFG       VC0 32566DE5Q7 088            JOQVY-DP-NO AM S,32566DE5Q7 32566DE5Q7                                                                      JOQVY-DP-NO AM S,66912     66325663250 32566DE5Q7 088            JOQVY-DP-NO AM S SMILAX   GFG       VC0 32566DE5Q7 088            JOQVY-DP-NO AM S,unmatched
709587821368,ACC#00001,USD,1937.86,CR,2023-03-11,2023-03-08,USD_2023-03-08_ACC#00001_66912     0250702507841483067666                ANDI SEMSEM DIP WOLD SMILAX   BOLL      00841483067666                ANDI SEMSEM DIP  WOLD,008414830 67666 NACHE50 L9HG0ZA                                                                 DUPPY YO TRIFOLY MAECENAS,66912     0250702507841483067666                ANDI SEMSEM DIP WOLD SMILAX   BOLL      00841483067666                ANDI SEMSEM DIP  WOLD,unmatched
836790695450,ACC#00001,USD,-3742.68,DR,2023-04-27,2023-04-22,USD_2023-04-22_ACC#00001_66912     66325663250 32566DHO6B 088            JOQVY - BAS - DG,32566DHO6B 32566DHO6B                                                                      JOQVY - BAS - DG,66912     66325663250 32566DHO6B 088            JOQVY - BAS - DG,unmatched
357463319146,ACC#00001,USD,-400000.00,DR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     66325663250 32566DTLIL 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DTLIL 088            JOQVY - BAS - DG,32566DTLIL 32566DTLIL                                                                      JOQVY - BAS - DG,66912     66325663250 32566DTLIL 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DTLIL 088            JOQVY - BAS - DG,unmatched
451157122877,ACC#00001,USD,-505320.00,DR,2023-03-06,2023-03-05,USD_2023-03-05_ACC#00001_66912     0122701227844855212667AUG0850         MORIBUND VEXES WHUFF SMILAX   BOLL      00844855212667AUG0850         MORIBUND VEXES S FOMALHAUT,008448552 12667 AUG0850                                                                         YEP ASSUMER FUTHERMORE HP,66912     0122701227844855212667AUG0850         MORIBUND VEXES WHUFF SMILAX   BOLL      00844855212667AUG0850         MORIBUND VEXES S FOMALHAUT,unmatched
863167247903,ACC#00001,USD,-5390263.76,DR,2023-04-30,2023-04-29,USD_2023-04-29_ACC#00001_66912     0676506765367233415510RIGHT78         MORIBUND VEXES WHUFF SMILAX   BOLL      00367233415510RIGHT78         MORIBUND VEXES S FOMALHAUT,003672334 15510 RIGHT78                                                                         MFT-EMEU MICRODONTY UNTAX,66912     0676506765367233415510RIGHT78         MORIBUND VEXES WHUFF SMILAX   BOLL      00367233415510RIGHT78         MORIBUND VEXES S FOMALHAUT,unmatched
850730782084,ACC#00001,USD,-55556383.04,DR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     0141601416867114741416SENSU06         OFF TMH TIRO FAMES SMILAX   BOLL      00867114741416SENSU06         OFF TMH TIRO HAU BT,008671147 41416 SENSU06 L9HX7UC                                                                 DUPPY YO TRIFOLY MAECENAS,66912     0141601416867114741416SENSU06         OFF TMH TIRO FAMES SMILAX   BOLL      00867114741416SENSU06         OFF TMH TIRO HAU BT,unmatched
789642027442,ACC#00001,USD,1676468.40,CR,2023-05-26,2023-05-21,USD_2023-05-21_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,95224334 V95224334                                                                       JO TONITE SAUNT 664952723,66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,unmatched
697548307585,ACC#00001,USD,-885189.64,DR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     0609306093305959367005ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00305959367005ARGAS85         MORIBUND VEXES S FOMALHAUT,003059593 67005 ARGAS85                                                                         JOQGE MOVED IMPALM,66912     0609306093305959367005ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00305959367005ARGAS85         MORIBUND VEXES S FOMALHAUT,unmatched
327333558074,ACC#00001,USD,-28633038.26,DR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     0147701477360299941477COCT232         IF TMH TIRO FAMES SMILAX   BOLL      00360299941477COCT232         IF TMH TIRO EMEU S,003602999 41477 COCT232 L9K06FU                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477360299941477COCT232         IF TMH TIRO FAMES SMILAX   BOLL      00360299941477COCT232         IF TMH TIRO EMEU S,unmatched
992774473856,ACC#00001,USD,31830324.20,CR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147701477360358341477NAPE072         OFF TMH SEE FAMES SMILAX   BOLL      00360358341477NAPE072         OFF TMH SEE EMEU S,003603583 41477 NAPE072 L9K69EN                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477360358341477NAPE072         OFF TMH SEE FAMES SMILAX   BOLL      00360358341477NAPE072         OFF TMH SEE EMEU S,unmatched
651721870302,ACC#00001,USD,884458.42,CR,2023-03-11,2023-03-10,USD_2023-03-10_ACC#00001_66912     0147701477823619141477OKET481         IF TMH SEE FAMES SMILAX   BOLL      00823619141477OKET481         IF TMH SEE FAMES,008236191 41477 OKET481 L9HZ3TE                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477823619141477OKET481         IF TMH SEE FAMES SMILAX   BOLL      00823619141477OKET481         IF TMH SEE FAMES,unmatched
248025307723,ACC#00001,USD,471917.36,CR,2023-04-09,2023-04-08,USD_2023-04-08_ACC#00001_66912     0156801568893022717661NAPE480         MORIBUND ROTENONES S SMILAX   BOLL      00893022717661NAPE480         MORIBUND ZYGNEMA SK HYRACIFORM,008930227 17661 NAPE480                                                                         DIANITE ANIMI VOWED AGHAN,66912     0156801568893022717661NAPE480         MORIBUND ROTENONES S SMILAX   BOLL      00893022717661NAPE480         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
307130666559,ACC#00001,USD,476291.01,CR,2023-03-24,2023-03-23,USD_2023-03-23_ACC#00001_66912     66325663250 32566W7BO8 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566W7BO8 088            JOQVY - BAS - DG,32566W7BO8 32566W7BO8                                                                      JOQVY - BAS - DG,66912     66325663250 32566W7BO8 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566W7BO8 088            JOQVY - BAS - DG,unmatched
973080344131,ACC#00001,USD,-23457454.39,DR,2023-05-06,2023-05-05,USD_2023-05-05_ACC#00001_66912     0156001560369013910810BAIS307         MORIBUND VEXES WHUFF SMILAX   BOLL      00369013910810BAIS307         MORIBUND VEXES S FOMALHAUT,003690139 10810 BAIS307                                                                         JOQGE MOVED IMPALM,66912     0156001560369013910810BAIS307         MORIBUND VEXES WHUFF SMILAX   BOLL      00369013910810BAIS307         MORIBUND VEXES S FOMALHAUT,unmatched
947174723534,ACC#00001,USD,3482972.38,CR,2023-05-07,2023-05-06,USD_2023-05-06_ACC#00001_66912     0676506765365636415510OKET222         MORIBUND ROTENONES S SMILAX   BOLL      00365636415510OKET222         MORIBUND ZYGNEMA SK HYRACIFORM,003656364 15510 OKET222                                                                         MFT-EMEU MICRODONTY UNTAX,66912     0676506765365636415510OKET222         MORIBUND ROTENONES S SMILAX   BOLL      00365636415510OKET222         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
817644253092,ACC#00001,USD,-55546200.00,DR,2023-04-14,2023-04-13,USD_2023-04-13_ACC#00001_66912     0141601416895144141416CAITE05         IF TMH TIRO FAMES SMILAX   BOLL      00895144141416CAITE05         IF TMH TIRO EMEU S,008951441 41416 CAITE05 L9HN9D9                                                                 UPCLOSER MONOCOQUE GAB -,66912     0141601416895144141416CAITE05         IF TMH TIRO FAMES SMILAX   BOLL      00895144141416CAITE05         IF TMH TIRO EMEU S,unmatched
926569191038,ACC#00001,USD,1692.00,CR,2023-04-03,2023-03-30,USD_2023-03-30_ACC#00001_66912     6692666926X60-AUTOSIGHT 2-9 MOG 69    BT40057 SMILAX   GESS      AUG60-AUTOSIGHT 2-9 MOG 69    BT40057,666071 666666661116781,66912     6692666926X60-AUTOSIGHT 2-9 MOG 69    BT40057 SMILAX   GESS      AUG60-AUTOSIGHT 2-9 MOG 69    BT40057,unmatched
882961337562,ACC#00001,USD,96561.78,CR,2023-03-18,2023-03-17,USD_2023-03-17_ACC#00001_66912     0608206082822784067399JADE622         MORIBUND ROTENONES S SMILAX   BOLL      00822784067399JADE622         MORIBUND ZYGNEMA SK HYRACIFORM,008227840 67399 JADE622                                                                         SAUNT MAZA MICRODONTY,66912     0608206082822784067399JADE622         MORIBUND ROTENONES S SMILAX   BOLL      00822784067399JADE622         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
472935471584,ACC#00001,USD,286663.13,CR,2023-05-04,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147601476362560241476                OFF TMH DIP WOLD SMILAX   BOLL      00362560241476                OFF TMH DIP WOLD,003625602 41476 L9HN3PP                                                                 NUNHOOD ASSUMER AIRY WF,66912     0147601476362560241476                OFF TMH DIP WOLD SMILAX   BOLL      00362560241476                OFF TMH DIP WOLD,unmatched
870477312832,ACC#00001,USD,-9858925.31,DR,2023-04-14,2023-04-13,USD_2023-04-13_ACC#00001_66912     0673506735894728267089AUG0109         MORIBUND ROTENONES S SMILAX   BOLL      00894728267089AUG0109         MORIBUND ZYGNEMA SK HYRACIFORM,008947282 67089 AUG0109                                                                         SAUNT MAZA MICRODONTY,66912     0673506735894728267089AUG0109         MORIBUND ROTENONES S SMILAX   BOLL      00894728267089AUG0109         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
