tier,ingest_external_txn_id,candidate_internal_txn_ids,chosen_internal_txn_id,chosen_by_reference_score,disambiguated_by_reference,batch_file
TIER_1_EXACT,615926287619,"['993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",993034109116,0,False,ingest_batch_0001.csv
TIER_1_EXACT,955565050058,"['374729502937', '706434555836', '76600636199', '138521697166', '181906591669', '803244627706', '947057254457', '464824298621', '810077393405', '645927441125', '604999165332', '702738869116', '563496774715', '370951478260']",374729502937,0,False,ingest_batch_0001.csv
TIER_1_EXACT,184852634751,"['437293802072', '885397403951']",437293802072,0,False,ingest_batch_0001.csv
TIER_1_EXACT,295286080330,"['499458494132', '866984373515']",499458494132,1,True,ingest_batch_0001.csv
TIER_1_EXACT,455950567654,"['796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",796592452488,0,False,ingest_batch_0001.csv
TIER_1_EXACT,198542731846,"['493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",493785561994,0,False,ingest_batch_0001.csv
TIER_1_EXACT,425915544089,"['706434555836', '76600636199', '138521697166', '181906591669', '803244627706', '947057254457', '464824298621', '810077393405', '645927441125', '604999165332', '702738869116', '563496774715', '370951478260']",706434555836,0,False,ingest_batch_0001.csv
TIER_1_EXACT,436093675057,"['315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",315877972495,0,False,ingest_batch_0001.csv
TIER_1_EXACT,664665583229,"['554062659582', '180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",554062659582,0,False,ingest_batch_0001.csv
TIER_1_EXACT,413414798564,"['797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",797644004794,0,False,ingest_batch_0001.csv
TIER_1_EXACT,337000288322,"['24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",24462589306,0,False,ingest_batch_0001.csv
TIER_1_EXACT,81403572685,"['663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",663307607140,0,False,ingest_batch_0001.csv
TIER_1_EXACT,511369617542,"['386194459318', '318789022887', '847811111225']",386194459318,0,False,ingest_batch_0001.csv
TIER_1_EXACT,896106672806,"['442986191091', '815370003599']",442986191091,0,False,ingest_batch_0001.csv
TIER_1_EXACT,17334207480,"['991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",991212390657,0,False,ingest_batch_0001.csv
TIER_1_EXACT,786493647310,"['354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",354352135939,0,False,ingest_batch_0001.csv
TIER_1_EXACT,487968153403,"['214936818314', '42899087122', '679824425117', '523091385685']",214936818314,0,False,ingest_batch_0001.csv
TIER_1_EXACT,365186329255,"['727469164383', '992763779159']",727469164383,0,False,ingest_batch_0001.csv
TIER_1_EXACT,233548088928,"['749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",749358811213,0,False,ingest_batch_0001.csv
TIER_1_EXACT,637035937865,"['21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",21640041204,0,False,ingest_batch_0001.csv
TIER_1_EXACT,798774407019,"['346423838733', '338645534259', '605949237591']",346423838733,0,False,ingest_batch_0001.csv
TIER_1_EXACT,281053088495,"['466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",466114972291,0,False,ingest_batch_0001.csv
TIER_1_EXACT,886839477556,"['157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",157150923448,0,False,ingest_batch_0001.csv
TIER_1_EXACT,923437194982,"['180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",180075555570,0,False,ingest_batch_0001.csv
TIER_1_EXACT,355425667248,"['195493913591', '267672024394']",195493913591,0,False,ingest_batch_0001.csv
TIER_1_EXACT,157865486333,"['318789022887', '847811111225']",318789022887,0,False,ingest_batch_0001.csv
TIER_1_EXACT,953890259844,"['94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",94136716635,0,False,ingest_batch_0001.csv
TIER_1_EXACT,856606567819,"['450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",450053949298,0,False,ingest_batch_0001.csv
TIER_1_EXACT,772507885240,"['190532195611', '763623167656', '656229618930', '798520877141', '459630869840', '131453647633', '417625035332', '487278083099', '318922737233', '974670701809', '277007327075', '287306932973', '941765328913', '85689843216', '769687112844', '279400280081', '791475607182']",190532195611,0,False,ingest_batch_0001.csv
TIER_1_EXACT,528634148079,"['608307053638', '690954978868']",608307053638,0,False,ingest_batch_0001.csv
